;799.9745284473918;34;7;0.13685294117647062;0.4117647058823529;0.09435727619799568;0.7719834911134902;15;372.1551410771895;23;2;0.15926086956521737;0.17391304347826086;0.05511453944933516;1;2;196.40686880811035;19;0;0.18236842105263157;0;0.09797103900386961;0.630777857774014;8;305.0750770204267;21;1;0.15557142857142858;0.09523809523809523;0.10399431372162352;0.6231057540895493;12;418.43822616736924;22;3;0.153;0.2727272727272727;0.10440683289864601;0.6328487686106826;3;386.08995389829;20;3;0.15839999999999999;0.3;0.08039534831677322;0.6745910935599371;14;351.3581621106063;20;2;0.1485;0.2;0.0289214407987394;0.6708337197751951;7;443.92433229096565;18;4;0.132;0.4444444444444444;0.05978779120353374;0.7353946784970151;18;490.1382261673693;23;4;0.14634782608695654;0.34782608695652173;0.08852021776187013;1;0;453.1671110662463;19;4;0.1354736842105263;0.42105263157894735;0.054276061556725284;0.8102633887045234;7;705.3074173811453;20;8;0.10394999999999999;0.8;0.028621546318048426;0.6781141474371393;8;261.1755114488515;20;1;0.17819999999999997;0.1;0.0647021441220152;0.6835766571293609;8;547.9726045600448;21;5;0.12257142857142858;0.47619047619047616;0.05013379319176155;1;0;295.8352051339525;23;1;0.1764782608695652;0.08695652173913043;0.11962106595911681;0.8091364024850921;6;571.1501961564261;19;6;0.1198421052631579;0.631578947368421;0.05056154213204239;0.8972045953408136;7;362.9123623019089;22;2;0.1575;0.18181818181818182;0.047967389856891876;0.504463305162447;1;349.04674069458446;19;2;0.1406842105263158;0.21052631578947367;0.0440033883549648;0.7399197067967964;10;480.8954473920885;22;4;0.14400000000000002;0.36363636363636365;0.03727248035085128;0.8943801731811067;9;256.55266861680786;18;1;0.165;0.1111111111111111;0.029474460854652995;0.7283172052028527;12;319.00988984152707;18;2;0.154;0.2222222222222222;0.03474933458132309;0.8185495116908855;9
;1441.672194105406;34;6;0.21838235294117644;0.5294117647058824;0.09435727619799568;0.7719834911134902;15;666.2682974308008;23;2;0.2496521739130435;0.2608695652173913;0.05511453944933516;1;2;328.6344676111603;19;0;0.2813684210526316;0;0.09797103900386961;0.630777857774014;8;526.3801792101231;21;1;0.2498571428571429;0.14285714285714285;0.10399431372162352;0.6231057540895493;12;719.8828933346729;22;2;0.23850000000000007;0.2727272727272727;0.10440683289864601;0.6328487686106826;3;717.6435700212337;20;3;0.24255000000000004;0.45;0.08039534831677322;0.6745910935599371;14;628.5892816201964;20;2;0.2376000000000001;0.3;0.0289214407987394;0.6708337197751951;7;833.0074864403434;18;4;0.20900000000000005;0.6666666666666666;0.05978779120353374;0.7353946784970151;18;800.8256721099536;23;2;0.23673913043478262;0.2608695652173913;0.08852021776187013;1;0;848.7814691204494;19;4;0.21363157894736848;0.631578947368421;0.054276061556725284;0.8102633887045234;7;1309.8907249849565;20;7;0.16830000000000003;1.05;0.028621546318048426;0.6781141474371393;8;462.39153538144615;20;1;0.27225;0.15;0.0647021441220152;0.6835766571293609;8;971.7154523945235;21;4;0.20271428571428574;0.5714285714285714;0.05013379319176155;1;0;519.3564156514788;23;1;0.2711739130434782;0.13043478260869565;0.11962106595911681;0.8091364024850921;6;1038.8647076650627;19;5;0.19278947368421057;0.7894736842105263;0.05056154213204239;0.8972045953408136;7;650.4943147506947;22;2;0.24749999999999997;0.2727272727272727;0.047967389856891876;0.504463305162447;1;560.001009945085;19;1;0.2396842105263158;0.15789473684210525;0.0440033883549648;0.7399197067967964;10;785.0516894298473;22;2;0.23400000000000007;0.2727272727272727;0.03727248035085128;0.8943801731811067;9;450.129434480662;18;1;0.25850000000000006;0.16666666666666666;0.029474460854652995;0.7283172052028527;12;577.7554518005558;18;2;0.2420000000000001;0.3333333333333333;0.03474933458132309;0.8185495116908855;9
;2035.4700895523774;34;6;0.29700000000000015;0.7058823529411765;0.09435727619799568;0.7719834911134902;15;923.6885825378512;23;2;0.3400434782608695;0.34782608695652173;0.05511453944933516;1;2;429.59234490855965;19;0;0.3803684210526315;0;0.09797103900386961;0.630777857774014;8;709.9070723300264;21;1;0.3441428571428571;0.19047619047619047;0.10399431372162352;0.6231057540895493;12;977.641061583701;22;2;0.32849999999999996;0.36363636363636365;0.10440683289864601;0.6328487686106826;3;1026.242488991223;20;3;0.31679999999999997;0.6;0.08039534831677322;0.6745910935599371;14;877.622853977252;20;2;0.31679999999999997;0.4;0.0289214407987394;0.6708337197751951;7;1085.7332403180515;18;2;0.297;0.4444444444444444;0.05978779120353374;0.7353946784970151;18;1072.0464016230662;23;2;0.3228260869565217;0.34782608695652173;0.08852021776187013;1;0;1162.1183534625502;19;3;0.29699999999999993;0.631578947368421;0.054276061556725284;0.8102633887045234;7;1837.8000083589063;20;6;0.23265000000000002;1.2;0.028621546318048426;0.6781141474371393;8;635.0494126788456;20;1;0.36134999999999995;0.2;0.0647021441220152;0.6835766571293609;8;1248.1923301630559;21;2;0.28757142857142853;0.38095238095238093;0.05013379319176155;1;0;707.2700927456763;23;1;0.36586956521739133;0.17391304347826086;0.11962106595911681;0.8091364024850921;6;1359.070679053967;19;3;0.28136842105263155;0.631578947368421;0.05056154213204239;0.8972045953408136;7;905.5409081292676;22;2;0.33299999999999996;0.36363636363636365;0.047967389856891876;0.504463305162447;1;737.514882043471;19;1;0.32826315789473687;0.21052631578947367;0.0440033883549648;0.7399197067967964;10;1052.63308964992;22;2;0.315;0.36363636363636365;0.03727248035085128;0.8943801731811067;9;616.774290756544;18;1;0.3464999999999999;0.2222222222222222;0.029474460854652995;0.7283172052028527;12;811.0150414775052;18;2;0.32449999999999996;0.4444444444444444;0.03474933458132309;0.8185495116908855;9
;2532.6826776521134;34;5;0.3814411764705882;0.7352941176470589;0.09435727619799568;0.7719834911134902;15;1227.0135190254462;23;3;0.40891304347826085;0.4782608695652174;0.05511453944933516;1;2;647.7588676648312;19;2;0.4220526315789474;0.10526315789473684;0.09797103900386961;0.630777857774014;8;1074.1696741845094;21;4;0.3677142857142857;0.38095238095238093;0.10399431372162352;0.6231057540895493;12;1279.671299116886;22;3;0.39599999999999996;0.5;0.10440683289864601;0.6328487686106826;3;1451.6831088882589;20;5;0.35145000000000004;0.85;0.08039534831677322;0.6745910935599371;14;1243.849576020936;20;4;0.34650000000000003;0.6;0.0289214407987394;0.6708337197751951;7;1444.852452793907;18;4;0.33;0.6666666666666666;0.05978779120353374;0.7353946784970151;18;1386.0309928019874;23;3;0.38308695652173913;0.4782608695652174;0.08852021776187013;1;0;1519.4692412627787;19;4;0.3595263157894737;0.8421052631578947;0.054276061556725284;0.8102633887045234;7;2351.408090370369;20;6;0.28215;1.3;0.028621546318048426;0.6781141474371393;8;1059.0440952699887;20;5;0.3564;0.45;0.0647021441220152;0.6835766571293609;8;1489.8851199067306;21;2;0.37714285714285717;0.47619047619047616;0.05013379319176155;1;0;1008.7976431677967;23;3;0.4175217391304347;0.30434782608695654;0.11962106595911681;0.8091364024850921;6;1793.210980985889;19;5;0.3178421052631579;0.8947368421052632;0.05056154213204239;0.8972045953408136;7;1138.6117819227554;22;2;0.42300000000000004;0.45454545454545453;0.047967389856891876;0.504463305162447;1;1039.3244102059957;19;3;0.3543157894736842;0.3684210526315789;0.0440033883549648;0.7399197067967964;10;1370.261157654642;22;3;0.369;0.3181818181818182;0.03727248035085128;0.8943801731811067;9;832.2001772525127;18;2;0.41250000000000003;0.3333333333333333;0.029474460854652995;0.7283172052028527;12;1164.1793557115384;18;4;0.35200000000000004;0.6666666666666666;0.03474933458132309;0.8185495116908855;9
;3002.7503224211987;34;5;0.471705882352941;0.7352941176470589;0.09435727619799568;0.7719834911134902;15;1584.1686472704832;23;4;0.47347826086956507;0.6521739130434783;0.05511453944933516;1;2;922.7782708457094;19;3;0.4793684210526316;0.2631578947368421;0.09797103900386961;0.630777857774014;8;1628.5551911027947;21;7;0.3771428571428572;0.7142857142857143;0.10399431372162352;0.6231057540895493;12;1635.049891162047;22;4;0.459;0.6818181818181818;0.10440683289864601;0.6328487686106826;3;1866.5285898037866;20;5;0.4257000000000001;1.1;0.08039534831677322;0.6745910935599371;14;1735.733314552411;20;6;0.36135;0.9;0.0289214407987394;0.6708337197751951;7;1858.4646524576845;18;5;0.37400000000000005;0.6666666666666666;0.05978779120353374;0.7353946784970151;18;1754.8098757987773;23;4;0.4390434782608696;0.6521739130434783;0.08852021776187013;1;0;1864.6733107850444;19;4;0.43768421052631584;1.0526315789473684;0.054276061556725284;0.8102633887045234;7;2851.9957331359483;20;6;0.34650000000000003;1.6;0.028621546318048426;0.6781141474371393;8;1540.5043095865838;20;6;0.40590000000000004;0.75;0.0647021441220152;0.6835766571293609;8;1849.3768998403373;21;4;0.41485714285714287;0.6666666666666666;0.05013379319176155;1;0;1364.7274688111434;23;4;0.482086956521739;0.4782608695652174;0.11962106595911681;0.8091364024850921;6;2277.0118363160836;19;6;0.3647368421052632;1.2105263157894737;0.05056154213204239;0.8972045953408136;7;1493.0916809351793;22;4;0.46349999999999997;0.6363636363636364;0.047967389856891876;0.504463305162447;1;1457.4901279677936;19;5;0.38557894736842113;0.631578947368421;0.0440033883549648;0.7399197067967964;10;1867.4953546513432;22;6;0.39149999999999996;0.5909090909090909;0.03727248035085128;0.8943801731811067;9;1103.6456581680404;18;3;0.4730000000000001;0.5;0.029474460854652995;0.7283172052028527;12;1505.8095029684537;18;4;0.42900000000000005;0.8888888888888888;0.03474933458132309;0.8185495116908855;9
;3530.9386686209386;34;6;0.5153823529411764;0.9117647058823529;0.09435727619799568;0.7719834911134902;15;2000.7776718462835;23;5;0.5251304347826086;0.8695652173913043;0.05511453944933516;1;2;1326.5930542610254;19;5;0.4949999999999999;0.5263157894736842;0.09797103900386961;0.630777857774014;8;2313.18707188671;21;9;0.3771428571428571;1.1428571428571428;0.10399431372162352;0.6231057540895493;12;2049.754694374223;22;5;0.5084999999999998;0.9090909090909091;0.10440683289864601;0.6328487686106826;3;2273.917295484453;20;5;0.49994999999999984;1.35;0.08039534831677322;0.6745910935599371;14;2352.0144935724434;20;8;0.37124999999999997;1.3;0.0289214407987394;0.6708337197751951;7;2332.0762715096453;18;6;0.40700000000000003;1;0.05978779120353374;0.7353946784970151;18;2118.6448669001447;23;4;0.49499999999999994;0.8260869565217391;0.08852021776187013;1;0;2408.0291872033868;19;7;0.4012105263157894;1.4210526315789473;0.054276061556725284;0.8102633887045234;7;3405.9374796623447;20;7;0.38115;1.95;0.028621546318048426;0.6781141474371393;8;2015.4064417010547;20;6;0.4751999999999999;1.05;0.0647021441220152;0.6835766571293609;8;2333.7102856883494;21;6;0.43371428571428566;0.9523809523809523;0.05013379319176155;1;0;1849.0181728215568;23;6;0.5036086956521738;0.7391304347826086;0.11962106595911681;0.8091364024850921;6;2890.8939314027302;19;8;0.34910526315789475;1.5263157894736843;0.05056154213204239;0.8972045953408136;7;1907.1838328465103;22;5;0.5129999999999999;0.8636363636363636;0.047967389856891876;0.504463305162447;1;1934.6102622574153;19;6;0.4220526315789473;0.9473684210526315;0.0440033883549648;0.7399197067967964;10;2559.72538537363;22;9;0.369;1;0.03727248035085128;0.8943801731811067;9;1505.3879672189237;18;5;0.473;0.7777777777777778;0.029474460854652995;0.7283172052028527;12;1975.5096367531773;18;6;0.43999999999999995;1.2222222222222223;0.03474933458132309;0.8185495116908855;9
;4186.539357035308;34;8;0.5445000000000001;1.1470588235294117;0.09435727619799568;0.7719834911134902;15;2479.7977011922676;23;6;0.5681739130434782;1.1304347826086956;0.05511453944933516;1;2;1725.3059775545153;19;5;0.5679473684210525;0.7894736842105263;0.09797103900386961;0.630777857774014;8;2993.3448191231837;21;9;0.43371428571428566;1.5714285714285714;0.10399431372162352;0.6231057540895493;12;2457.9635203202797;22;5;0.5849999999999999;1.1363636363636365;0.10440683289864601;0.6328487686106826;3;2812.7933640560045;20;7;0.5048999999999999;1.7;0.08039534831677322;0.6745910935599371;14;2964.373829643489;20;8;0.42074999999999996;1.7;0.0289214407987394;0.6708337197751951;7;2870.44847170301;18;7;0.4179999999999999;1.3888888888888888;0.05978779120353374;0.7353946784970151;18;2475.150594730345;23;4;0.5681739130434782;1;0.08852021776187013;1;0;3014.5832746180304;19;8;0.4272631578947368;1.8421052631578947;0.054276061556725284;0.8102633887045234;7;3951.677597548818;20;7;0.4454999999999999;2.3;0.028621546318048426;0.6781141474371393;8;2485.8193649945447;20;6;0.53955;1.35;0.0647021441220152;0.6835766571293609;8;2948.53018947876;21;8;0.4337142857142857;1.3333333333333333;0.05013379319176155;1;0;2328.145532924165;23;6;0.5681739130434782;1;0.11962106595911681;0.8091364024850921;6;3704.446233309101;19;11;0.30221052631578943;2.1052631578947367;0.05056154213204239;0.8972045953408136;7;2383.8558040706284;22;6;0.5534999999999999;1.1363636363636365;0.047967389856891876;0.504463305162447;1;2411.2035984462004;19;6;0.46894736842105256;1.263157894736842;0.0440033883549648;0.7399197067967964;10;3314.5959248446034;22;10;0.39149999999999996;1.4545454545454546;0.03727248035085128;0.8943801731811067;9;2039.9049870901554;18;7;0.4564999999999999;1.1666666666666667;0.029474460854652995;0.7283172052028527;12;2440.6747147462747;18;6;0.5059999999999999;1.5555555555555556;0.03474933458132309;0.8185495116908855;9
;4826.586033764991;33;8;0.639;1.393939393939394;0.09435727619799568;0.7719834911134902;15;3023.2040313473162;23;7;0.6026086956521738;1.434782608695652;0.05511453944933516;1;2;2188.8993528268065;19;6;0.5992105263157894;1.105263157894737;0.09797103900386961;0.630777857774014;8;3738.9465247005173;21;10;0.45257142857142857;2.0476190476190474;0.10399431372162352;0.6231057540895493;12;2930.3439855621527;22;6;0.621;1.4090909090909092;0.10440683289864601;0.6328487686106826;3;3348.086739328296;20;7;0.56925;2.05;0.08039534831677322;0.6745910935599371;14;3641.389667678337;20;9;0.4355999999999999;2.15;0.0289214407987394;0.6708337197751951;7;3335.9275580871986;17;6;0.4775294117647058;1.7647058823529411;0.05978779120353374;0.7353946784970151;18;2894.4052406654746;23;5;0.6069130434782609;1.2173913043478262;0.08852021776187013;1;0;3686.8954876261832;19;9;0.43768421052631573;2.3157894736842106;0.054276061556725284;0.8102633887045234;7;4629.963873755976;20;9;0.42569999999999997;2.75;0.028621546318048426;0.6781141474371393;8;2953.5881444585475;20;6;0.58905;1.65;0.0647021441220152;0.6835766571293609;8;3631.721748367763;21;9;0.4242857142857142;1.7619047619047619;0.05013379319176155;1;0;2871.624516239677;23;7;0.6026086956521739;1.3043478260869565;0.11962106595911681;0.8091364024850921;6;4652.315967469182;19;13;0.2709473684210526;2.789473684210526;0.05056154213204239;0.8972045953408136;7;3200.9657484254762;22;11;0.4365;1.6363636363636365;0.047967389856891876;0.504463305162447;1;3087.974540994746;19;9;0.40642105263157885;1.736842105263158;0.0440033883549648;0.7399197067967964;10;4065.1656698315805;22;10;0.44549999999999995;1.9090909090909092;0.03727248035085128;0.8943801731811067;9;2708.8232617500453;18;9;0.429;1.6666666666666667;0.029474460854652995;0.7283172052028527;12;2971.51348786702;18;7;0.5225;1.9444444444444444;0.03474933458132309;0.8185495116908855;9
;5531.258038164909;33;9;0.6719999999999997;1.6666666666666667;0.09435727619799568;0.7719834911134902;15;3841.0142825519797;23;11;0.4906956521739131;1.9130434782608696;0.05511453944933516;1;2;2788.391242567932;19;8;0.5627368421052632;1.5263157894736843;0.09797103900386961;0.630777857774014;8;4551.436277444325;21;11;0.4572857142857143;2.5714285714285716;0.10399431372162352;0.6231057540895493;12;3468.3509671833526;22;7;0.648;1.7272727272727273;0.10440683289864601;0.6328487686106826;3;3880.508808105692;20;7;0.6336;2.4;0.08039534831677322;0.6745910935599371;14;4318.281001571298;20;9;0.45045;2.6;0.0289214407987394;0.6708337197751951;7;3797.1783322979836;17;6;0.5415882352941176;2.1176470588235294;0.05978779120353374;0.7353946784970151;18;3306.205162887725;23;5;0.6800869565217392;1.434782608695652;0.08852021776187013;1;0;4426.448999681983;19;10;0.43247368421052623;2.8421052631578947;0.054276061556725284;0.8102633887045234;7;5509.310494942695;20;12;0.3861;3.35;0.028621546318048426;0.6781141474371393;8;3556.686925068753;20;8;0.55935;2.05;0.0647021441220152;0.6835766571293609;8;4310.4764495949075;21;9;0.4808571428571428;2.1904761904761907;0.05013379319176155;1;0;3757.9164059808027;23;12;0.4648695652173913;1.826086956521739;0.11962106595911681;0.8091364024850921;6;5737.553692445491;19;15;0.19799999999999998;3.5789473684210527;0.05056154213204239;0.8972045953408136;7;4015.609100028732;22;11;0.486;2.1363636363636362;0.047967389856891876;0.504463305162447;1;3830.265261527613;19;10;0.40642105263157896;2.263157894736842;0.0440033883549648;0.7399197067967964;10;4812.710330668184;22;10;0.49500000000000005;2.3636363636363638;0.03727248035085128;0.8943801731811067;9;3514.4192078015776;18;11;0.3685;2.2777777777777777;0.029474460854652995;0.7283172052028527;12;3707.4601090537394;18;10;0.429;2.5;0.03474933458132309;0.8185495116908855;9
;6370.931569041666;33;11;0.6689999999999998;2;0.09435727619799568;0.7719834911134902;15;4727.031800070949;23;12;0.4777826086956522;2.4347826086956523;0.05511453944933516;1;2;3385.8806898000917;19;8;0.6200526315789475;1.9473684210526316;0.09797103900386961;0.630777857774014;8;5431.834010650142;21;12;0.4478571428571429;3.142857142857143;0.10399431372162352;0.6231057540895493;12;4351.314524119238;22;12;0.468;2.272727272727273;0.10440683289864601;0.6328487686106826;3;4480.138174026284;20;8;0.6435000000000002;2.8;0.08039534831677322;0.6745910935599371;14;4991.911049902137;20;9;0.5049;3.05;0.0289214407987394;0.6708337197751951;7;4324.825772632785;17;7;0.5415882352941177;2.5294117647058822;0.05978779120353374;0.7353946784970151;18;3854.789066437158;23;7;0.6542608695652176;1.7391304347826086;0.08852021776187013;1;0;5302.178772160414;19;12;0.3907894736842106;3.473684210526316;0.054276061556725284;0.8102633887045234;7;6387.180186109559;20;12;0.4257000000000001;3.95;0.028621546318048426;0.6781141474371393;8;4366.463507104698;20;11;0.45045;2.6;0.0647021441220152;0.6835766571293609;8;4985.88965458303;21;9;0.5374285714285714;2.619047619047619;0.05013379319176155;1;0;4781.5389683569165;23;14;0.41321739130434787;2.4347826086956523;0.11962106595911681;0.8091364024850921;6;6822.001490549741;19;15;0.21884210526315787;4.368421052631579;0.05056154213204239;0.8972045953408136;7;4897.796410263574;22;12;0.4860000000000001;2.6818181818181817;0.047967389856891876;0.504463305162447;1;4778.591375472258;19;13;0.2813684210526316;2.9473684210526314;0.0440033883549648;0.7399197067967964;10;5766.27503605465;22;13;0.4005;2.9545454545454546;0.03727248035085128;0.8943801731811067;9;4388.222014112394;18;12;0.34650000000000003;2.9444444444444446;0.029474460854652995;0.7283172052028527;12;4511.489881532171;18;11;0.41250000000000003;3.111111111111111;0.03474933458132309;0.8185495116908855;9
;7486.945560220333;32;15;0.5166875000000001;2.53125;0.09435727619799568;0.7719834911134902;15;5821.102631053264;23;15;0.34608695652173915;3.0869565217391304;0.05511453944933516;1;2;3984.4232844241346;19;8;0.5883157894736842;2.3684210526315788;0.09797103900386961;0.630777857774014;8;6520.972466522122;21;15;0.2894761904761905;3.857142857142857;0.10399431372162352;0.6231057540895493;12;5442.924012737274;22;15;0.3172727272727273;2.9545454545454546;0.10440683289864601;0.6328487686106826;3;5080.995858168462;20;8;0.6083999999999999;3.2;0.08039534831677322;0.6745910935599371;14;5734.993808076508;20;10;0.44305000000000005;3.55;0.0289214407987394;0.6708337197751951;7;4989.634747029851;17;9;0.44494117647058823;3.0588235294117645;0.05978779120353374;0.7353946784970151;18;4608.727498881219;23;10;0.5027826086956521;2.1739130434782608;0.08852021776187013;1;0;6178.337919119044;19;12;0.37778947368421056;4.105263157894737;0.054276061556725284;0.8102633887045234;7;7265.635194984543;20;12;0.40890000000000004;4.55;0.028621546318048426;0.6781141474371393;8;5176.399095752105;20;11;0.4386;3.15;0.0647021441220152;0.6835766571293609;8;5800.638479810564;21;11;0.43561904761904763;3.142857142857143;0.05013379319176155;1;0;6014.077424228897;23;17;0.26430434782608697;3.1739130434782608;0.11962106595911681;0.8091364024850921;6;7976.1083039005825;19;16;0.15736842105263157;5.2105263157894735;0.05056154213204239;0.8972045953408136;7;5850.578395112535;22;13;0.40863636363636363;3.272727272727273;0.047967389856891876;0.504463305162447;1;5725.929315369081;19;13;0.2928421052631579;3.6315789473684212;0.0440033883549648;0.7399197067967964;10;6789.033990387486;22;14;0.35281818181818186;3.590909090909091;0.03727248035085128;0.8943801731811067;9;5331.64538046624;18;13;0.28272222222222226;3.6666666666666665;0.029474460854652995;0.7283172052028527;12;5454.9132478860165;18;13;0.28272222222222226;3.8333333333333335;0.03474933458132309;0.8185495116908855;9
;9016.715800905402;32;21;0.36509375;3.1875;0.09435727619799568;0.7719834911134902;15;7053.166343448006;23;17;0.27721739130434786;3.8260869565217392;0.05511453944933516;1;2;4581.730449508392;19;8;0.6258421052631579;2.789473684210526;0.09797103900386961;0.630777857774014;8;7678.964080105831;21;16;0.256952380952381;4.619047619047619;0.10399431372162352;0.6231057540895493;12;6533.323539698334;22;15;0.3487727272727273;3.6363636363636362;0.10440683289864601;0.6328487686106826;3;5751.0916266514905;20;9;0.5683;3.65;0.08039534831677322;0.6745910935599371;14;6683.438100243673;20;13;0.3485;4.2;0.0289214407987394;0.6708337197751951;7;5791.441450131695;17;11;0.37564705882352944;3.7058823529411766;0.05978779120353374;0.7353946784970151;18;5498.251563044557;23;12;0.4468260869565217;2.6956521739130435;0.08852021776187013;1;0;7123.353470619593;19;13;0.34184210526315795;4.7894736842105265;0.054276061556725284;0.8102633887045234;7;8282.350746485092;20;14;0.32475;5.25;0.028621546318048426;0.6781141474371393;8;6332.094847419461;20;16;0.2198;3.95;0.0647021441220152;0.6835766571293609;8;6822.436914586103;21;14;0.3036190476190476;3.8095238095238093;0.05013379319176155;1;0;7315.4850185842;23;18;0.23417391304347826;3.9565217391304346;0.11962106595911681;0.8091364024850921;6;9129.696098422693;19;16;0.173;6.052631578947368;0.05056154213204239;0.8972045953408136;7;6940.961941302001;22;15;0.3492272727272727;3.9545454545454546;0.047967389856891876;0.504463305162447;1;6811.5066812065415;19;15;0.1938421052631579;4.421052631578948;0.0440033883549648;0.7399197067967964;10;7810.608654216716;22;14;0.3802727272727273;4.2272727272727275;0.03727248035085128;0.8943801731811067;9;6413.517194216757;18;15;0.18316666666666664;4.5;0.029474460854652995;0.7283172052028527;12;6467.208999553373;18;14;0.24422222222222223;4.611111111111111;0.03474933458132309;0.8185495116908855;9
;10753.087043092926;31;24;0.23506451612903226;4.064516129032258;0.09435727619799568;0.7719834911134902;15;8424.669018715202;23;19;0.17347826086956522;4.6521739130434785;0.05511453944933516;1;2;5319.221282756056;19;10;0.47889473684210526;3.3157894736842106;0.09797103900386961;0.630777857774014;8;8837.851996979422;21;16;0.23338095238095238;5.380952380952381;0.10399431372162352;0.6231057540895493;12;7694.298711196453;22;16;0.2727272727272727;4.363636363636363;0.10440683289864601;0.6328487686106826;3;6560.798282006486;20;11;0.44405;4.2;0.08039534831677322;0.6745910935599371;14;7770.436637427221;20;15;0.2495;4.95;0.0289214407987394;0.6708337197751951;7;6663.148835713947;17;12;0.29994117647058827;4.411764705882353;0.05978779120353374;0.7353946784970151;18;6455.690707907864;23;13;0.4080869565217391;3.260869565217391;0.08852021776187013;1;0;8138.632780201359;19;14;0.2631578947368421;5.526315789473684;0.054276061556725284;0.8102633887045234;7;9438.562270150991;20;16;0.20495000000000002;6.05;0.028621546318048426;0.6781141474371393;8;7557.882433168521;20;17;0.15;4.8;0.0647021441220152;0.6835766571293609;8;7981.606038217802;21;16;0.2329047619047619;4.571428571428571;0.05013379319176155;1;0;8617.392404166452;23;18;0.22169565217391304;4.739130434782608;0.11962106595911681;0.8091364024850921;6;10283.783684171753;19;16;0.15789473684210525;6.894736842105263;0.05056154213204239;0.8972045953408136;7;8032.532974716473;22;15;0.3181818181818182;4.636363636363637;0.047967389856891876;0.504463305162447;1;7897.7928597269865;19;15;0.18342105263157893;5.2105263157894735;0.0440033883549648;0.7399197067967964;10;8971.431129317103;22;16;0.2767727272727273;4.954545454545454;0.03727248035085128;0.8943801731811067;9;7634.7130561331105;18;17;0.05555555555555555;5.444444444444445;0.029474460854652995;0.7283172052028527;12;7480.192447218787;18;14;0.2222222222222222;5.388888888888889;0.03474933458132309;0.8185495116908855;9
